{\rtf1\ansi\ansicpg1252\cocoartf1561\cocoasubrtf610,,,,,,,,,,,,,,,,,,
{\fonttbl\f0\fswiss\fcharset0 Helvetica;},,,,,,,,,,,,,,,,,,
{\colortbl;\red255\green255\blue255;},,,,,,,,,,,,,,,,,,
{\*\expandedcolortbl;;},,,,,,,,,,,,,,,,,,
\margl1440\margr1440\vieww10800\viewh8400\viewkind0,,,,,,,,,,,,,,,,,,
\pard\tx720\tx1440\tx2160\tx2880\tx3600\tx4320\tx5040\tx5760\tx6480\tx7200\tx7920\tx8640\pardirnatural\partightenfactor0,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
\f0\fs24 \cf0 #id,title,formula,class,total_number,atom_type,tool,potential,bandgap[eV],dielectric_total,dielectric_electron,dielectric_ion,atomization_energy[eV/atom],total_energy[eV],cutoff_energy[eV],k-points,author,SMILES\,
456,Ca2O8C8H8,Ca2O8C8H8,organometallic_polymer_crystal,26,4,VASP-5.X,PAW,4.3936,5.41468,2.88806,2.52662,-6.18249,,,,Huan Tran (huan.tran@uconn.edu),\,
455,Ca2O8C8H8,Ca2O8C8H8,organometallic_polymer_crystal,26,4,VASP-5.X,PAW,4.3824,5.32791,2.84132,2.48658,-6.21024,,,,Huan Tran (huan.tran@uconn.edu),\,
454,Ca2O8C8H8,Ca2O8C8H8,organometallic_polymer_crystal,26,4,VASP-5.X,PAW,4.532,5.05224,2.79674,2.2555,-6.21605,,,,Huan Tran (huan.tran@uconn.edu),\,
453,Ca2O8C12H16,Ca2O8C12H16,organometallic_polymer_crystal,38,4,VASP-5.X,PAW,4.6253,4.70506,2.85612,1.84894,-5.85369,,,,Huan Tran (huan.tran@uconn.edu),\,
452,CaO4C6H8,Ca1O4C6H8,organometallic_polymer_crystal,19,4,VASP-5.X,PAW,4.8195,4.94851,2.76904,2.17947,-5.87762,,,,Huan Tran (huan.tran@uconn.edu),\,
451,CaO4C5H6,Ca1O4C5H6,organometallic_polymer_crystal,16,4,VASP-5.X,PAW,4.5955,5.37133,2.83274,2.53859,-5.99423,,,,Huan Tran (huan.tran@uconn.edu),\,
450,Ca2O8C6H4,Ca2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,3.8356,6.49641,2.77016,3.72625,-6.50056,,,,Huan Tran (huan.tran@uconn.edu),\,
449,Ca2O8C6H4,Ca2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,4.0005,6.55961,2.94151,3.6181,-6.47983,,,,Huan Tran (huan.tran@uconn.edu),\,
448,Ca2O8C6H4,Ca2O8C6H4,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,4.6401,5.55061,2.90074,2.64988,-6.51177,,,,Huan Tran (huan.tran@uconn.edu),\,
447,C15H28O4Ti,C15H28O4Ti1,organometallic_polymer_crystal,48,4,VASP-5.X,PAW,2.3874,3.87312,2.84376,1.02937,-5.36271,,,,Huan Tran (huan.tran@uconn.edu),\,
446,C14H26O4Ti,C14H26O4Ti1,organometallic_polymer_crystal,45,4,VASP-5.X,PAW,2.3939,3.79154,2.82486,0.96668,-5.37383,,,,Huan Tran (huan.tran@uconn.edu),\,
445,C13H24O4Ti,C13H24O4Ti1,organometallic_polymer_crystal,42,4,VASP-5.X,PAW,2.3705,3.55656,2.8577,0.698865,-5.39764,,,,Huan Tran (huan.tran@uconn.edu),\,
444,C12H22O4Ti,C12H22O4Ti1,organometallic_polymer_crystal,39,4,VASP-5.X,PAW,2.3967,3.49619,2.86878,0.627401,-5.41061,,,,Huan Tran (huan.tran@uconn.edu),\,
443,C11H20O4Ti,C11H20O4Ti1,organometallic_polymer_crystal,36,4,VASP-5.X,PAW,2.4443,3.51687,2.88437,0.632503,-5.44013,,,,Huan Tran (huan.tran@uconn.edu),\,
442,C10H18O4Ti,C10H18O4Ti1,organometallic_polymer_crystal,33,4,VASP-5.X,PAW,2.6493,3.56,2.9385,0.621498,-5.46817,,,,Huan Tran (huan.tran@uconn.edu),\,
441,C9H16O4Ti,C9H16O4Ti1,organometallic_polymer_crystal,30,4,VASP-5.X,PAW,2.3457,9.80278,3.07667,6.72612,-5.51024,,,,Huan Tran (huan.tran@uconn.edu),\,
440,C8H14O4Ti,C8H14O4Ti1,organometallic_polymer_crystal,27,4,VASP-5.X,PAW,2.4927,3.6943,2.98422,0.710075,-5.53889,,,,Huan Tran (huan.tran@uconn.edu),\,
439,C7H12O4Ti,C7H12O4Ti1,organometallic_polymer_crystal,24,4,VASP-5.X,PAW,2.3811,3.9247,3.02868,0.896014,-5.59003,,,,Huan Tran (huan.tran@uconn.edu),\,
438,C5H8O4Ti,C5H8O4Ti1,organometallic_polymer_crystal,18,4,VASP-5.X,PAW,2.6715,4.66425,3.22884,1.43541,-5.73902,,,,Huan Tran (huan.tran@uconn.edu),\,
437,C2H2O6Ti,C2H2O6Ti1,organometallic_polymer_crystal,11,4,VASP-5.X,PAW,2.3712,10.2835,4.04479,6.23867,-6.62275,,,,Huan Tran (huan.tran@uconn.edu),\,
436,C4H6O4Ti,C4H6O4Ti1,organometallic_polymer_crystal,15,4,VASP-5.X,PAW,1.33,6.76553,4.06453,2.70099,-5.82779,,,,Huan Tran (huan.tran@uconn.edu),\,
435,C15H28O4Ti,C15H28O4Ti1,organometallic_polymer_crystal,48,4,VASP-5.X,PAW,1.5558,4.30259,3.04649,1.2561,-5.37409,,,,Huan Tran (huan.tran@uconn.edu),\,
434,C14H26O4Ti,C14H26O4Ti1,organometallic_polymer_crystal,45,4,VASP-5.X,PAW,1.6556,4.3527,3.07866,1.27403,-5.39252,,,,Huan Tran (huan.tran@uconn.edu),\,
433,C13H24O4Ti,C13H24O4Ti1,organometallic_polymer_crystal,42,4,VASP-5.X,PAW,1.619,4.3148,3.05887,1.25593,-5.40674,,,,Huan Tran (huan.tran@uconn.edu),\,
432,C12H22O4Ti,C12H22O4Ti1,organometallic_polymer_crystal,39,4,VASP-5.X,PAW,1.563,4.82352,3.0568,1.76672,-5.42862,,,,Huan Tran (huan.tran@uconn.edu),\,
431,C11H20O4Ti,C11H20O4Ti1,organometallic_polymer_crystal,36,4,VASP-5.X,PAW,2.0163,4.56647,3.0859,1.48058,-5.44776,,,,Huan Tran (huan.tran@uconn.edu),\,
430,C10H18O4Ti,C10H18O4Ti1,organometallic_polymer_crystal,33,4,VASP-5.X,PAW,1.4378,4.57987,3.13511,1.44476,-5.48247,,,,Huan Tran (huan.tran@uconn.edu),\,
429,C9H16O4Ti,C9H16O4Ti1,organometallic_polymer_crystal,30,4,VASP-5.X,PAW,1.8981,4.85017,3.20113,1.64904,-5.51119,,,,Huan Tran (huan.tran@uconn.edu),\,
428,C7H12O4Ti,C7H12O4Ti1,organometallic_polymer_crystal,24,4,VASP-5.X,PAW,1.4834,5.47017,3.37583,2.09434,-5.59893,,,,Huan Tran (huan.tran@uconn.edu),\,
427,C6H10O4Ti,C6H10O4Ti1,organometallic_polymer_crystal,21,4,VASP-5.X,PAW,1.6981,6.10567,3.48251,2.62316,-5.67625,,,,Huan Tran (huan.tran@uconn.edu),\,
426,C5H8O4Ti,C5H8O4Ti1,organometallic_polymer_crystal,18,4,VASP-5.X,PAW,1.9615,5.66736,3.57158,2.09578,-5.74195,,,,Huan Tran (huan.tran@uconn.edu),\,
425,C4H6O4Ti,C4H6O4Ti1,organometallic_polymer_crystal,15,4,VASP-5.X,PAW,0.7625,10.5594,5.54774,5.01162,-5.87016,,,,Huan Tran (huan.tran@uconn.edu),\,
424,TiO4C,Ti1O4C1,organometallic_polymer_crystal,6,3,VASP-5.X,PAW,2.501,14.6286,4.63499,9.99361,-7.54366,,,,Huan Tran (huan.tran@uconn.edu),\,
423,C13H24O4Ti,C13H24O4Ti1,organometallic_polymer_crystal,42,4,VASP-5.X,PAW,1.6285,4.5151,3.10758,1.40752,-5.40198,,,,Huan Tran (huan.tran@uconn.edu),\,
422,C12H22O4Ti,C12H22O4Ti1,organometallic_polymer_crystal,39,4,VASP-5.X,PAW,1.6286,4.99052,3.1201,1.87042,-5.42133,,,,Huan Tran (huan.tran@uconn.edu),\,
421,C11H20O4Ti,C11H20O4Ti1,organometallic_polymer_crystal,36,4,VASP-5.X,PAW,1.5089,5.86729,3.20895,2.65834,-5.43844,,,,Huan Tran (huan.tran@uconn.edu),\,
420,C10H18O4Ti,C10H18O4Ti1,organometallic_polymer_crystal,33,4,VASP-5.X,PAW,1.4199,5.56639,3.21996,2.34643,-5.47972,,,,Huan Tran (huan.tran@uconn.edu),\,
419,C9H16O4Ti,C9H16O4Ti1,organometallic_polymer_crystal,30,4,VASP-5.X,PAW,1.6666,4.85941,3.25402,1.60539,-5.51282,,,,Huan Tran (huan.tran@uconn.edu),\,
418,C8H14O4Ti,C8H14O4Ti1,organometallic_polymer_crystal,27,4,VASP-5.X,PAW,1.6159,5.57139,3.3584,2.213,-5.55004,,,,Huan Tran (huan.tran@uconn.edu),\,
417,C7H12O4Ti,C7H12O4Ti1,organometallic_polymer_crystal,24,4,VASP-5.X,PAW,1.5725,5.40637,3.4225,1.98388,-5.60206,,,,Huan Tran (huan.tran@uconn.edu),\,
416,C6H10O4Ti,C6H10O4Ti1,organometallic_polymer_crystal,21,4,VASP-5.X,PAW,1.5962,7.36549,3.60385,3.76164,-5.67394,,,,Huan Tran (huan.tran@uconn.edu),\,
415,C5H8O4Ti,C5H8O4Ti1,organometallic_polymer_crystal,18,4,VASP-5.X,PAW,1.4927,6.71855,3.50073,3.21782,-5.73879,,,,Huan Tran (huan.tran@uconn.edu),\,
414,C4H6O4Ti,C4H6O4Ti1,organometallic_polymer_crystal,15,4,VASP-5.X,PAW,0.7455,10.6359,5.56014,5.07574,-5.86984,,,,Huan Tran (huan.tran@uconn.edu),\,
413,C9H14O6Ti,C9H14O6Ti1,organometallic_polymer_crystal,30,4,VASP-5.X,PAW,0.4777,11.8036,5.57883,6.22476,-5.70396,,,,Huan Tran (huan.tran@uconn.edu),\,
412,C11H18O4Ti,C11H18O4Ti1,organometallic_polymer_crystal,34,4,VASP-5.X,PAW,0.44,5.58759,4.50611,1.08148,-5.48128,,,,Huan Tran (huan.tran@uconn.edu),\,
411,C12H18O4Ti,C12H18O4Ti1,organometallic_polymer_crystal,35,4,VASP-5.X,PAW,0.3772,5.64063,4.76712,0.873518,-5.55852,,,,Huan Tran (huan.tran@uconn.edu),\,
410,C13H24O6Sn,C13H24O6Sn1,organometallic_polymer_crystal,44,4,VASP-5.X,PAW,3.3637,5.53216,2.85197,2.68019,-5.34799,,,,Huan Tran (huan.tran@uconn.edu),\,
409,C12H22O6Sn,C12H22O6Sn1,organometallic_polymer_crystal,41,4,VASP-5.X,PAW,3.7921,4.67538,2.81514,1.86023,-5.37183,,,,Huan Tran (huan.tran@uconn.edu),\,
408,C11H20O6Sn,C11H20O6Sn1,organometallic_polymer_crystal,38,4,VASP-5.X,PAW,3.6177,4.48419,2.86716,1.61703,-5.39166,,,,Huan Tran (huan.tran@uconn.edu),\,
407,C10H18O6Sn,C10H18O6Sn1,organometallic_polymer_crystal,35,4,VASP-5.X,PAW,3.7507,4.78089,2.87203,1.90886,-5.41197,,,,Huan Tran (huan.tran@uconn.edu),\,
406,C9H16O6Sn,C9H16O6Sn1,organometallic_polymer_crystal,32,4,VASP-5.X,PAW,3.5177,4.9041,2.91008,1.99401,-5.43198,,,,Huan Tran (huan.tran@uconn.edu),\,
405,C8H14O6Sn,C8H14O6Sn1,organometallic_polymer_crystal,29,4,VASP-5.X,PAW,3.6764,4.80323,2.95981,1.84342,-5.48989,,,,Huan Tran (huan.tran@uconn.edu),\,
404,C7H12O6Sn,C7H12O6Sn1,organometallic_polymer_crystal,26,4,VASP-5.X,PAW,3.3228,5.85762,2.9707,2.88692,-5.50007,,,,Huan Tran (huan.tran@uconn.edu),\,
403,C6H10O6Sn,C6H10O6Sn1,organometallic_polymer_crystal,23,4,VASP-5.X,PAW,3.4587,5.03897,2.89342,2.14554,-5.56277,,,,Huan Tran (huan.tran@uconn.edu),\,
402,C5H8O6Sn,C5H8O6Sn1,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,3.3738,5.91725,3.02003,2.89722,-5.61958,,,,Huan Tran (huan.tran@uconn.edu),\,
401,C4H6O6Sn,C4H6O6Sn1,organometallic_polymer_crystal,17,4,VASP-5.X,PAW,3.5417,6.29157,2.99635,3.29522,-5.71032,,,,Huan Tran (huan.tran@uconn.edu),\,
400,C3H4O6Sn,C3H4O6Sn1,organometallic_polymer_crystal,14,4,VASP-5.X,PAW,2.8969,7.40258,3.18991,4.21267,-5.80632,,,,Huan Tran (huan.tran@uconn.edu),\,
399,C2H2O6Sn,C2H2O6Sn1,organometallic_polymer_crystal,11,4,VASP-5.X,PAW,1.621,8.65395,3.59118,5.06277,-5.96801,,,,Huan Tran (huan.tran@uconn.edu),\,
398,C12H22O6Sn,C12H22O6Sn1,organometallic_polymer_crystal,41,4,VASP-5.X,PAW,3.4771,3.91437,2.74576,1.16861,-5.36304,,,,Huan Tran (huan.tran@uconn.edu),\,
397,C11H20O6Sn,C11H20O6Sn1,organometallic_polymer_crystal,38,4,VASP-5.X,PAW,3.8422,4.36313,2.80972,1.5534,-5.39053,,,,Huan Tran (huan.tran@uconn.edu),\,
396,C10H18O6Sn,C10H18O6Sn1,organometallic_polymer_crystal,35,4,VASP-5.X,PAW,3.8432,4.54539,2.88352,1.66187,-5.40483,,,,Huan Tran (huan.tran@uconn.edu),\,
395,C9H16O6Sn,C9H16O6Sn1,organometallic_polymer_crystal,32,4,VASP-5.X,PAW,3.9006,4.63547,2.8667,1.76876,-5.43593,,,,Huan Tran (huan.tran@uconn.edu),\,
394,C8H14O6Sn,C8H14O6Sn1,organometallic_polymer_crystal,29,4,VASP-5.X,PAW,3.6416,4.48571,2.88919,1.59652,-5.45798,,,,Huan Tran (huan.tran@uconn.edu),\,
393,C7H12O6Sn,C7H12O6Sn1,organometallic_polymer_crystal,26,4,VASP-5.X,PAW,3.4043,6.47959,3.00961,3.46998,-5.51803,,,,Huan Tran (huan.tran@uconn.edu),\,
392,C6H10O6Sn,C6H10O6Sn1,organometallic_polymer_crystal,23,4,VASP-5.X,PAW,3.5348,5.69375,2.99153,2.70223,-5.53563,,,,Huan Tran (huan.tran@uconn.edu),\,
391,C5H8O6Sn,C5H8O6Sn1,organometallic_polymer_crystal,20,4,VASP-5.X,PAW,3.7076,5.54903,3.02411,2.52492,-5.61723,,,,Huan Tran (huan.tran@uconn.edu),\,
390,C3H4O6Sn,C3H4O6Sn1,organometallic_polymer_crystal,14,4,VASP-5.X,PAW,2.9479,6.09595,3.09074,3.00521,-5.79842,,,,Huan Tran (huan.tran@uconn.edu),\,
389,C2H2O6Sn,C2H2O6Sn1,organometallic_polymer_crystal,11,4,VASP-5.X,PAW,2.7197,6.79875,3.31586,3.48288,-5.98308,,,,Huan Tran (huan.tran@uconn.edu),\,
388,SnO4C10H10,Sn1O4C10H10,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,2.4677,6.76398,3.42894,3.33504,-5.89699,,,,Huan Tran (huan.tran@uconn.edu),\,
387,Sn2O8C16S2H16,Sn2O8C16S2H16,organometallic_polymer_crystal,44,5,VASP-5.X,PAW,2.7508,8.54206,3.55102,4.99104,-5.74517,,,,Huan Tran (huan.tran@uconn.edu),\,
386,SnO4C10H10,Sn1O4C10H10,organometallic_polymer_crystal,25,4,VASP-5.X,PAW,3.235,6.08313,3.29087,2.79226,-5.88022,,,,Huan Tran (huan.tran@uconn.edu),\,
385,Sn2O8C18N2H18,Sn2O8C18N2H18,organometallic_polymer_crystal,48,5,VASP-5.X,PAW,2.9621,5.2781,3.24892,2.02918,-5.92419,,,,Huan Tran (huan.tran@uconn.edu),\,
384,Sn2O8C18N2H18,Sn2O8C18N2H18,organometallic_polymer_crystal,48,5,VASP-5.X,PAW,2.552,5.49372,3.40587,2.08784,-5.92354,,,,Huan Tran (huan.tran@uconn.edu),\,
383,C15H28O4Sn,C15H28O4Sn1,organometallic_polymer_crystal,48,4,VASP-5.X,PAW,4.3936,4.60335,2.77083,1.83251,-5.26968,,,,Huan Tran (huan.tran@uconn.edu),\,
382,C14H26O4Sn,C14H26O4Sn1,organometallic_polymer_crystal,45,4,VASP-5.X,PAW,4.3426,5.33191,2.85352,2.47838,-5.28642,,,,Huan Tran (huan.tran@uconn.edu),\,
381,C13H24O4Sn,C13H24O4Sn1,organometallic_polymer_crystal,42,4,VASP-5.X,PAW,4.4612,4.21773,2.79222,1.42551,-5.29687,,,,Huan Tran (huan.tran@uconn.edu),\,
380,C12H22O4Sn,C12H22O4Sn1,organometallic_polymer_crystal,39,4,VASP-5.X,PAW,4.5173,4.5886,2.79025,1.79835,-5.30279,,,,Huan Tran (huan.tran@uconn.edu),\,
379,C11H20O4Sn,C11H20O4Sn1,organometallic_polymer_crystal,36,4,VASP-5.X,PAW,4.4309,4.24667,2.82728,1.41938,-5.31828,,,,Huan Tran (huan.tran@uconn.edu),\,
378,C10H18O4Sn,C10H18O4Sn1,organometallic_polymer_crystal,33,4,VASP-5.X,PAW,3.8239,5.26907,2.89503,2.37404,-5.33401,,,,Huan Tran (huan.tran@uconn.edu),\,
377,C9H16O4Sn,C9H16O4Sn1,organometallic_polymer_crystal,30,4,VASP-5.X,PAW,4.2848,6.37262,2.9389,3.43371,-5.35898,,,,Huan Tran (huan.tran@uconn.edu),\,
376,C8H14O4Sn,C8H14O4Sn1,organometallic_polymer_crystal,27,4,VASP-5.X,PAW,4.5317,4.80823,2.96559,1.84264,-5.38081,,,,Huan Tran (huan.tran@uconn.edu),\,
375,C7H12O4Sn,C7H12O4Sn1,organometallic_polymer_crystal,24,4,VASP-5.X,PAW,4.4185,5.14726,2.9247,2.22255,-5.40713,,,,Huan Tran (huan.tran@uconn.edu),\,
374,C6H10O4Sn,C6H10O4Sn1,organometallic_polymer_crystal,21,4,VASP-5.X,PAW,4.3097,5.57918,2.99538,2.5838,-5.44504,,,,Huan Tran (huan.tran@uconn.edu),\,
373,C5H8O4Sn,C5H8O4Sn1,organometallic_polymer_crystal,18,4,VASP-5.X,PAW,4.1334,6.05677,3.01811,3.03866,-5.49017,,,,Huan Tran (huan.tran@uconn.edu),\,
372,C4H6O4Sn,C4H6O4Sn1,organometallic_polymer_crystal,15,4,VASP-5.X,PAW,3.1428,6.09778,2.8137,3.28407,-5.55553,,,,Huan Tran (huan.tran@uconn.edu),\,
371,C15H28O4Sn,C15H28O4Sn1,organometallic_polymer_crystal,48,4,VASP-5.X,PAW,4.2894,4.54014,2.76267,1.77747,-5.27202,,,,Huan Tran (huan.tran@uconn.edu),\,
370,C14H26O4Sn,C14H26O4Sn1,organometallic_polymer_crystal,45,4,VASP-5.X,PAW,4.3914,4.82911,2.82091,2.00821,-5.28384,,,,Huan Tran (huan.tran@uconn.edu),\,
369,C13H24O4Sn,C13H24O4Sn1,organometallic_polymer_crystal,42,4,VASP-5.X,PAW,4.3039,4.95125,2.84039,2.11085,-5.29762,,,,Huan Tran (huan.tran@uconn.edu),\,
368,C12H22O4Sn,C12H22O4Sn1,organometallic_polymer_crystal,39,4,VASP-5.X,PAW,4.2287,4.47812,2.79866,1.67946,-5.308,,,,Huan Tran (huan.tran@uconn.edu),\,
367,C11H20O4Sn,C11H20O4Sn1,organometallic_polymer_crystal,36,4,VASP-5.X,PAW,4.1103,5.011,2.87972,2.13128,-5.31636,,,,Huan Tran (huan.tran@uconn.edu),\,
366,C10H18O4Sn,C10H18O4Sn1,organometallic_polymer_crystal,33,4,VASP-5.X,PAW,4.1514,4.58991,2.8076,1.78231,-5.34353,,,,Huan Tran (huan.tran@uconn.edu),\,
365,C9H16O4Sn,C9H16O4Sn1,organometallic_polymer_crystal,30,4,VASP-5.X,PAW,4.2835,6.9156,2.94409,3.9715,-5.35854,,,,Huan Tran (huan.tran@uconn.edu),\,
364,C8H14O4Sn,C8H14O4Sn1,organometallic_polymer_crystal,27,4,VASP-5.X,PAW,4.1235,5.34686,2.89723,2.44963,-5.38884,,,,Huan Tran (huan.tran@uconn.edu),\,
363,C7H12O4Sn,C7H12O4Sn1,organometallic_polymer_crystal,24,4,VASP-5.X,PAW,4.0109,6.12765,2.97499,3.15265,-5.40564,,,,Huan Tran (huan.tran@uconn.edu),\,
362,C6H10O4Sn,C6H10O4Sn1,organometallic_polymer_crystal,21,4,VASP-5.X,PAW,4.3276,6.26119,3.01546,3.24573,-5.45951,,,,Huan Tran (huan.tran@uconn.edu),\,
361,C5H8O4Sn,C5H8O4Sn1,organometallic_polymer_crystal,18,4,VASP-5.X,PAW,3.4999,6.83148,3.05825,3.77323,-5.49426,,,,Huan Tran (huan.tran@uconn.edu),\,
360,C4H6O4Sn,C4H6O4Sn1,organometallic_polymer_crystal,15,4,VASP-5.X,PAW,2.7658,11.9077,3.32304,8.58468,-5.54944,,,,Huan Tran (huan.tran@uconn.edu),\,
359,C15H28O4Sn,C15H28O4Sn1,organometallic_polymer_crystal,48,4,VASP-5.X,PAW,4.5401,3.66046,2.7604,0.900053,-5.27212,,,,Huan Tran (huan.tran@uconn.edu),\,
358,C14H26O4Sn,C14H26O4Sn1,organometallic_polymer_crystal,45,4,VASP-5.X,PAW,4.5395,3.86828,2.74371,1.12456,-5.27774,,,,Huan Tran (huan.tran@uconn.edu),\,
357,C13H24O4Sn,C13H24O4Sn1,organometallic_polymer_crystal,42,4,VASP-5.X,PAW,4.499,3.89819,2.75402,1.14417,-5.29476,,,,Huan Tran (huan.tran@uconn.edu),\,
356,C12H22O4Sn,C12H22O4Sn1,organometallic_polymer_crystal,39,4,VASP-5.X,PAW,4.3946,4.61404,2.77351,1.84053,-5.29796,,,,Huan Tran (huan.tran@uconn.edu),\,
355,C11H20O4Sn,C11H20O4Sn1,organometallic_polymer_crystal,36,4,VASP-5.X,PAW,4.4083,4.05192,2.79539,1.25653,-5.31907,,,,Huan Tran (huan.tran@uconn.edu),\,
354,C10H18O4Sn,C10H18O4Sn1,organometallic_polymer_crystal,33,4,VASP-5.X,PAW,4.5008,4.12682,2.74226,1.38456,-5.33026,,,,Huan Tran (huan.tran@uconn.edu),\,
353,C9H16O4Sn,C9H16O4Sn1,organometallic_polymer_crystal,30,4,VASP-5.X,PAW,4.2531,5.25071,2.85196,2.39875,-5.35414,,,,Huan Tran (huan.tran@uconn.edu),\,
352,C8H14O4Sn,C8H14O4Sn1,organometallic_polymer_crystal,27,4,VASP-5.X,PAW,4.6195,4.33252,2.85856,1.47397,-5.37851,,,,Huan Tran (huan.tran@uconn.edu),\,
351,C7H12O4Sn,C7H12O4Sn1,organometallic_polymer_crystal,24,4,VASP-5.X,PAW,4.5405,4.91222,2.91317,1.99905,-5.40772,,,,Huan Tran (huan.tran@uconn.edu),\,
350,C5H8O4Sn,C5H8O4Sn1,organometallic_polymer_crystal,18,4,VASP-5.X,PAW,4.2432,4.79878,3.00989,1.7889,-5.49246,,,,Huan Tran (huan.tran@uconn.edu),\,
349,C4H6O4Sn,C4H6O4Sn1,organometallic_polymer_crystal,15,4,VASP-5.X,PAW,3.2169,8.47035,3.26796,5.20239,-5.5597,,,,Huan Tran (huan.tran@uconn.edu),\,
348,H10C16N2O4,C16H10N2O4,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.4036,4.59705,3.57196,1.02509,-6.48,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1C(=O)NC(=O)\
347,H10C16N2O4,C16H10N2O4,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.3127,4.91868,3.82186,1.09681,-6.47,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1C(=O)NC(=O)\
346,H12C14N4O2,O2C14H12N4,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.4392,4.70785,3.84081,0.86704,-6.31,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1NC(=O)N\
345,H12C14N4O2,O2C14H12N4,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.638,5.73886,4.04684,1.69203,-6.3,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1NC(=O)N\
344,H10C16N2O4,C16H10O4N2,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.0535,5.26287,3.71475,1.54812,-6.46,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1C(=O)NC(=O)\
343,H12C14S2N4,C14H12N4S2,organic_polymer_crystal,32,4,VASP-5.X,PAW,1.6781,6.00499,4.49536,1.50962,-6.09,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1NC(=S)N\
342,H12C14N4O2,O2C14H12N4,organic_polymer_crystal,32,4,VASP-5.X,PAW,2.4436,4.91114,3.89054,1.0206,-6.31,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1NC(=O)N\
341,H40C52O4,C52H40O4,organic_polymer_crystal,96,3,VASP-5.X,PAW,2.9295,3.79325,3.48379,0.30946,-6.2,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),C(C=C1)=CC=C1C(C=C2)=CC=C2CO\
340,H14C16N2O2,O2C16H14N2,organic_polymer_crystal,34,4,VASP-5.X,PAW,2.0848,4.83807,3.79938,1.03869,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(C=C1)=CC=C1C(=O)\
339,H14C16N2O2,O2C16H14N2,organic_polymer_crystal,34,4,VASP-5.X,PAW,2.1095,4.97301,3.91002,1.06299,-6.14,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CNC(C=C1)=CC=C1C(=O)\
338,H22C26N2,C26H22N2,organic_polymer_crystal,50,3,VASP-5.X,PAW,2.4203,4.19412,3.77132,0.4228,-6.15,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CC(C=C1)=CC=C1C(C=C2)=CC=C2N\
337,H36C28N4O8,O8C28N4H36,organic_polymer_crystal,76,4,VASP-5.X,PAW,3.4336,4.92708,2.99193,1.93515,-5.79,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CCCCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O\
336,H36C28N4O8,O8C28N4H36,organic_polymer_crystal,76,4,VASP-5.X,PAW,3.4444,3.74895,2.9727,0.77625,-5.79,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CCCCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O\
335,H32C26N4O10,O10C26N4H32,organic_polymer_crystal,72,4,VASP-5.X,PAW,3.5169,3.88084,2.9891,0.89174,-5.83,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O\
334,H32C26N4O10,O10C26N4H32,organic_polymer_crystal,72,4,VASP-5.X,PAW,3.4116,3.94031,3.01878,0.92153,-5.83,,,,Huan Tran (huan.tran@uconn.edu), Arun Mannodi-Kanakkithodi (mannodiarun@gmail.com),CCOCCOC(=O)NC(=CC=C1(C))C=C1NC(=O)O\
